9, 0.025, +
50, 0.1388888888888889, R
312, 0.8666666666666667, V
835, 2.3194444444444446, R
1078, 2.9944444444444445, V
1588, 4.411111111111111, R
1821, 5.058333333333334, V
2342, 6.5055555555555555, R
2593, 7.2027777777777775, V
3111, 8.641666666666667, R
3357, 9.325, V
3857, 10.713888888888889, R
4092, 11.366666666666667, V
4637, 12.880555555555556, R
4889, 13.580555555555556, V
5409, 15.025, R
5648, 15.688888888888888, V
6160, 17.11111111111111, R
6408, 17.8, V
6939, 19.275, R
7191, 19.975, V
7700, 21.38888888888889, R
7937, 22.04722222222222, V
8437, 23.43611111111111, R
8694, 24.15, V
9215, 25.59722222222222, R
9463, 26.28611111111111, V
9949, 27.636111111111113, R
10196, 28.322222222222223, V
10689, 29.691666666666666, R
10939, 30.386111111111113, V
11450, 31.805555555555557, R
11699, 32.49722222222222, V
12197, 33.88055555555555, R
12436, 34.544444444444444, V
12936, 35.93333333333333, R
13200, 36.666666666666664, V
13348, 37.077777777777776, V
13717, 38.102777777777774, L
13868, 38.522222222222226, +
13967, 38.797222222222224, V
14125, 39.236111111111114, V
14263, 39.61944444444445, V
14414, 40.03888888888889, +
14522, 40.33888888888889, L
14665, 40.736111111111114, [
14689, 40.80277777777778, +
14894, 41.37222222222222, !
15018, 41.71666666666667, !
15138, 42.05, !
15258, 42.38333333333333, !
15387, 42.74166666666667, !
15519, 43.108333333333334, !
15642, 43.45, !
15759, 43.775, !
15906, 44.18333333333333, !
16015, 44.486111111111114, !
16138, 44.827777777777776, !
16262, 45.172222222222224, !
16383, 45.50833333333333, !
16496, 45.82222222222222, !
16611, 46.141666666666666, !
16710, 46.416666666666664, !
16822, 46.727777777777774, !
16936, 47.044444444444444, !
17055, 47.375, !
17218, 47.827777777777776, !
17346, 48.18333333333333, !
17509, 48.63611111111111, !
17618, 48.93888888888889, !
17730, 49.25, !
17857, 49.602777777777774, !
17976, 49.93333333333333, !
18132, 50.36666666666667, !
18256, 50.71111111111111, !
18350, 50.97222222222222, ]
18396, 51.1, +
18825, 52.291666666666664, R
19070, 52.97222222222222, V
19579, 54.38611111111111, R
19715, 54.763888888888886, [
19760, 54.888888888888886, +
19836, 55.1, !
19964, 55.455555555555556, !
20077, 55.769444444444446, !
20183, 56.06388888888889, !
20297, 56.38055555555555, !
20402, 56.672222222222224, !
20521, 57.00277777777778, !
20640, 57.333333333333336, !
20748, 57.63333333333333, !
20851, 57.919444444444444, !
20962, 58.227777777777774, !
21092, 58.58888888888889, !
21183, 58.84166666666667, !
21315, 59.208333333333336, !
21432, 59.53333333333333, !
21608, 60.022222222222226, !
21731, 60.36388888888889, ]
21827, 60.63055555555555, +
22117, 61.43611111111111, R
22262, 61.83888888888889, +
22383, 62.175, V
22513, 62.53611111111111, V
22665, 62.958333333333336, V
22774, 63.26111111111111, +
22883, 63.56388888888889, L
23174, 64.37222222222222, L
23502, 65.28333333333333, L
23746, 65.96111111111111, V
24177, 67.15833333333333, R
24535, 68.15277777777777, L
24866, 69.07222222222222, L
25185, 69.95833333333333, L
25496, 70.82222222222222, L
25627, 71.18611111111112, +
25758, 71.55, V
26164, 72.67777777777778, L
26399, 73.33055555555555, V
26810, 74.47222222222223, R
27055, 75.15277777777777, V
27256, 75.71111111111111, +
27458, 76.27222222222223, R
27785, 77.18055555555556, L
28039, 77.8861111111111, V
28182, 78.28333333333333, V
28717, 79.76944444444445, R
28965, 80.45833333333333, V
29115, 80.875, V
29455, 81.81944444444444, R
29847, 82.90833333333333, L
30088, 83.57777777777778, V
