17, 0.04722222222222222, +
81, 0.225, N
361, 1.0027777777777778, N
646, 1.7944444444444445, N
892, 2.477777777777778, N
1193, 3.313888888888889, N
1482, 4.116666666666666, N
1778, 4.938888888888889, N
2072, 5.7555555555555555, N
2335, 6.486111111111111, N
2644, 7.344444444444444, N
2939, 8.16388888888889, N
3191, 8.863888888888889, N
3520, 9.777777777777779, N
3831, 10.641666666666667, N
4109, 11.41388888888889, N
4405, 12.23611111111111, N
4690, 13.027777777777779, N
4975, 13.819444444444445, N
5235, 14.541666666666666, N
5571, 15.475, N
5892, 16.366666666666667, N
6193, 17.20277777777778, N
6483, 18.008333333333333, N
6776, 18.822222222222223, N
7031, 19.530555555555555, N
7331, 20.363888888888887, N
7609, 21.136111111111113, N
7894, 21.927777777777777, N
8200, 22.77777777777778, N
8479, 23.552777777777777, N
8762, 24.33888888888889, N
9043, 25.119444444444444, N
9294, 25.816666666666666, N
9604, 26.677777777777777, N
9916, 27.544444444444444, N
10196, 28.322222222222223, N
10515, 29.208333333333332, N
10782, 29.95, N
11072, 30.755555555555556, N
11356, 31.544444444444444, N
11641, 32.33611111111111, N
11908, 33.077777777777776, N
12240, 34.0, N
12547, 34.852777777777774, N
12820, 35.611111111111114, N
13124, 36.455555555555556, N
13405, 37.236111111111114, N
13673, 37.980555555555554, N
13961, 38.78055555555556, N
14252, 39.58888888888889, N
14551, 40.419444444444444, N
14866, 41.294444444444444, N
15137, 42.047222222222224, N
15423, 42.84166666666667, N
15708, 43.63333333333333, N
15961, 44.33611111111111, N
16274, 45.205555555555556, N
16571, 46.03055555555556, N
16859, 46.830555555555556, N
17147, 47.63055555555555, N
17414, 48.37222222222222, N
17720, 49.22222222222222, N
17996, 49.98888888888889, N
18255, 50.708333333333336, N
18574, 51.59444444444444, N
18861, 52.391666666666666, N
19154, 53.205555555555556, N
19437, 53.99166666666667, N
19712, 54.75555555555555, N
20001, 55.55833333333333, N
20282, 56.33888888888889, N
20544, 57.06666666666667, N
20878, 57.99444444444445, N
21171, 58.80833333333333, N
21458, 59.605555555555554, N
21736, 60.37777777777778, N
22043, 61.230555555555554, N
22305, 61.958333333333336, N
22585, 62.736111111111114, N
22911, 63.641666666666666, N
23203, 64.45277777777778, N
23475, 65.20833333333333, N
23786, 66.07222222222222, N
24083, 66.89722222222223, N
24348, 67.63333333333334, N
24633, 68.425, N
24921, 69.225, N
25218, 70.05, N
25536, 70.93333333333334, N
25805, 71.68055555555556, N
26126, 72.57222222222222, N
26400, 73.33333333333333, N
26681, 74.1138888888889, N
26986, 74.96111111111111, N
27280, 75.77777777777777, N
27604, 76.67777777777778, N
27894, 77.48333333333333, N
28190, 78.30555555555556, N
28457, 79.04722222222222, N
28768, 79.91111111111111, N
29048, 80.68888888888888, N
29343, 81.50833333333334, N
29664, 82.4, N
29954, 83.20555555555555, N
30230, 83.97222222222223, N
30544, 84.84444444444445, N
30825, 85.625, N
31089, 86.35833333333333, N
31398, 87.21666666666667, N
31693, 88.03611111111111, N
31981, 88.83611111111111, N
32275, 89.65277777777777, N
32568, 90.46666666666667, N
32826, 91.18333333333334, N
33127, 92.01944444444445, N
33390, 92.75, N
33699, 93.60833333333333, N
33994, 94.42777777777778, N
34291, 95.25277777777778, N
34591, 96.08611111111111, N
34898, 96.93888888888888, N
35191, 97.75277777777778, N
35484, 98.56666666666666, N
35801, 99.44722222222222, N
36122, 100.33888888888889, N
36434, 101.20555555555555, N
36743, 102.06388888888888, N
37058, 102.93888888888888, N
37319, 103.66388888888889, N
37634, 104.53888888888889, N
37959, 105.44166666666666, N
38280, 106.33333333333333, N
38603, 107.23055555555555, N
38914, 108.09444444444445, N
39144, 108.73333333333333, ~
39221, 108.94722222222222, N
39524, 109.78888888888889, N
39818, 110.60555555555555, N
40139, 111.49722222222222, N
40405, 112.23611111111111, ~
40464, 112.4, N
40773, 113.25833333333334, N
41039, 113.99722222222222, N
41362, 114.89444444444445, N
41595, 115.54166666666667, ~
41665, 115.73611111111111, N
41943, 116.50833333333334, N
42095, 116.93055555555556, ~
42269, 117.41388888888889, N
42575, 118.26388888888889, N
42862, 119.06111111111112, N
43177, 119.93611111111112, N
43468, 120.74444444444444, N
43743, 121.50833333333334, N
44045, 122.34722222222223, N
44339, 123.16388888888889, N
44640, 124.0, N
44960, 124.88888888888889, N
45239, 125.66388888888889, N
45529, 126.46944444444445, N
45830, 127.30555555555556, N
46092, 128.03333333333333, N
46375, 128.81944444444446, N
46681, 129.66944444444445, N
46978, 130.49444444444444, N
47265, 131.29166666666666, N
47549, 132.08055555555555, N
47815, 132.81944444444446, N
48099, 133.60833333333332, N
48377, 134.38055555555556, N
48646, 135.12777777777777, N
48964, 136.01111111111112, N
49237, 136.76944444444445, N
49524, 137.56666666666666, N
49808, 138.35555555555555, N
50087, 139.13055555555556, N
50388, 139.96666666666667, N
50656, 140.7111111111111, N
50959, 141.55277777777778, N
51262, 142.39444444444445, N
51565, 143.23611111111111, N
51840, 144.0, N
52157, 144.88055555555556, N
52435, 145.65277777777777, N
52706, 146.40555555555557, N
53037, 147.325, N
53330, 148.13888888888889, N
53636, 148.98888888888888, N
53924, 149.7888888888889, N
54236, 150.65555555555557, N
54498, 151.38333333333333, N
54813, 152.25833333333333, N
55108, 153.07777777777778, N
55399, 153.88611111111112, N
55723, 154.7861111111111, N
56017, 155.6027777777778, N
56316, 156.43333333333334, N
56603, 157.23055555555555, N
56903, 158.0638888888889, N
57172, 158.8111111111111, N
57480, 159.66666666666666, N
57791, 160.53055555555557, N
58094, 161.37222222222223, N
58375, 162.15277777777777, N
58685, 163.01388888888889, N
58952, 163.75555555555556, N
59246, 164.57222222222222, N
59548, 165.4111111111111, N
59854, 166.26111111111112, N
60130, 167.02777777777777, N
60448, 167.9111111111111, N
60717, 168.65833333333333, N
61027, 169.51944444444445, N
61295, 170.26388888888889, N
61592, 171.0888888888889, N
61887, 171.90833333333333, N
62192, 172.75555555555556, N
62482, 173.5611111111111, N
62794, 174.42777777777778, N
63077, 175.2138888888889, N
63359, 175.99722222222223, N
63668, 176.85555555555555, N
63957, 177.65833333333333, N
64289, 178.58055555555555, N
64599, 179.44166666666666, N
64907, 180.29722222222222, N
65206, 181.12777777777777, N
65514, 181.98333333333332, N
65817, 182.825, N
66134, 183.70555555555555, N
66424, 184.51111111111112, N
66750, 185.41666666666666, N
67058, 186.2722222222222, N
67326, 187.01666666666668, N
67648, 187.9111111111111, N
67914, 188.65, N
68220, 189.5, N
68543, 190.3972222222222, N
68843, 191.23055555555555, N
69139, 192.05277777777778, N
